runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,root g value,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.076695,3,5,15046,35170,4258,4256,9.4e-05,0.000556,0.003762,0.025008,0.02524,0.08379,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-3.scen
0.022881,12,23,5066,16526,2746,2745,0.001375,0.00045,0.002284,0.008361,0.010937,0.032077,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-6.scen
0.115782,20,39,28392,83522,4888,4872,0.002151,0.006017,0.010056,0.076472,0.080723,0.068605,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-7.scen
0.217445,15,29,43498,115138,17386,17373,0.004722,0.001695,0.023453,0.082657,0.089683,0.695705,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-20.scen
0.128711,5,9,25115,74518,16384,16383,0.001714,0.000496,0.00777,0.025138,0.026957,0.531793,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-8.scen
0.140287,8,15,26470,73321,14567,14562,0.002435,0.000747,0.010771,0.034689,0.037706,0.605623,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-23.scen
0.0118,20,39,1542,5405,426,419,0.002084,0.000416,0.001054,0.004825,0.009218,0.002135,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-random-22.scen
0.184719,9,17,29082,90048,19129,19126,0.00318,0.00073,0.014104,0.039685,0.043584,0.678436,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-14.scen
0.105789,6,11,19837,60622,14889,14889,0.001484,0.000541,0.007138,0.021517,0.023198,0.457242,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-6.scen
0.188749,35,69,37410,127654,8590,8571,0.007282,0.004317,0.025592,0.109774,0.123715,0.121907,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-13.scen
0.016288,3,5,3033,10048,2375,2373,0.000138,0.000129,0.000624,0.002842,0.003041,0.036428,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-19.scen
0.005321,5,9,1578,4009,834,831,0.000204,0.000112,0.000348,0.001741,0.002147,0.014379,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-16.scen
0.023354,14,27,4663,16162,1991,1990,0.0019,0.000339,0.001965,0.008535,0.012362,0.025133,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-24.scen
0.123332,16,31,32818,111948,8857,8846,0.00185,0.001733,0.009984,0.068141,0.071411,0.08859,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-18.scen
0.03184,4,7,9452,29903,4664,4659,0.000207,0.00067,0.00149,0.012269,0.012611,0.050458,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-even-5.scen
1.361,44,87,232467,842815,30105,30055,0.01369,0.017817,0.164982,0.923471,0.949501,0.514885,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-1.scen
0.073389,59,117,8868,35287,2069,2061,0.013505,0.002397,0.008825,0.029563,0.058153,0.020913,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-9.scen
0.002509,3,5,872,1782,384,382,0.000119,3e-05,0.000102,0.000916,0.001144,0.003682,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-10.scen
0.264831,12,23,46487,129184,16654,16647,0.003995,0.001407,0.017333,0.075228,0.080824,0.412525,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-23.scen
0.010798,7,13,2494,7189,1770,1770,0.000637,0.000143,0.000803,0.002821,0.004027,0.025344,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-4.scen
0.057325,8,15,17214,51206,5029,5025,0.000652,0.001115,0.003227,0.028239,0.029381,0.073533,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-random-22.scen
0.192043,11,21,28726,83963,18047,18045,0.004015,0.001244,0.017654,0.049942,0.055337,0.767816,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-21.scen
0.113481,6,11,15601,49188,14027,14027,0.001989,0.000309,0.006874,0.015925,0.018177,0.608596,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-5.scen
0.004443,2,3,1318,3466,1084,1084,7.8e-05,4.5e-05,0.000114,0.000633,0.000749,0.014687,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-12.scen
0.159509,76,151,28030,88306,4893,4854,0.017463,0.005581,0.023513,0.093354,0.13048,0.054126,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-3.scen
0.0113,1,1,2402,6284,2392,2392,1.7e-05,0,0,0,0,0.079483,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-11.scen
0.029895,3,5,8800,19230,4421,4420,0.000163,0.000212,0.001196,0.007909,0.008129,0.153333,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-14.scen
0.000358,2,3,81,231,45,44,2.8e-05,6e-06,1.5e-05,7.7e-05,0.000131,0.000139,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-even-10.scen
0.043355,6,11,15723,40514,5368,5362,0.000202,0.002011,0.003232,0.02771,0.028412,0.017182,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-2-even-22.scen
0.012339,1,1,2671,7436,2661,2661,1.9e-05,0,0,0,0,0.078611,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-4.scen
0.016709,9,17,3879,11417,2318,2318,0.001148,0.000209,0.001271,0.005767,0.007844,0.030196,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-25.scen
0.008376,7,13,2007,6005,1141,1141,0.000628,0.000113,0.000571,0.002563,0.003801,0.017357,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-22.scen
0.058016,10,19,23630,62910,4774,4762,0.000516,0.001603,0.003124,0.036344,0.037343,0.050338,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-even-20.scen
0.03435,36,71,10763,20644,1107,1079,0.003985,0.002388,0.002956,0.020594,0.028882,0.007824,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-7.scen
0.015502,3,5,4052,9095,1367,1364,5.3e-05,0.000317,0.000589,0.005264,0.005387,0.020986,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-1.scen
0.005327,6,11,1359,3498,671,669,0.000438,8.4e-05,0.000308,0.00179,0.00265,0.004859,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-3.scen
0.07103,2,3,14224,43380,12972,12972,0.000602,0.000152,0.001295,0.004758,0.00506,0.381493,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-20.scen
0.085195,19,37,20914,59957,5191,5177,0.002412,0.001785,0.00929,0.046752,0.05131,0.078603,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-5.scen
0.241576,11,21,40825,116828,23671,23666,0.004419,0.001012,0.021319,0.057081,0.06248,0.759325,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-24.scen
0.242409,31,61,211344,108143,3574,3545,0.003199,0.008351,0.00748,0.087338,0.093922,0.025257,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-even-16.scen
0.584611,67,133,399911,299466,5709,5818,0.013284,0.033117,0.02705,0.422974,0.451125,0.043761,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-random-9.scen
0.011068,2,3,2107,5565,1279,1277,3.4e-05,7.9e-05,0.000301,0.001851,0.001905,0.020867,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-14.scen
0.012049,3,5,3872,9914,1934,1932,0.00016,0.000158,0.000411,0.003008,0.003214,0.028186,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-17.scen
0.041322,33,65,5273,20044,1651,1644,0.006588,0.001077,0.004919,0.016889,0.030585,0.016672,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-22.scen
0.015596,12,23,2431,8830,1279,1274,0.001833,0.00026,0.001526,0.004547,0.00815,0.01267,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-15.scen
0.015537,43,83,2118,4519,183,146,0.00302,0.001463,0.001004,0.007321,0.014322,0.000398,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-even-22.scen
0.088969,7,13,19162,52091,11512,11510,0.001222,0.000809,0.007435,0.025378,0.027003,0.381663,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-21.scen
0.043661,42,83,7337,25438,1619,1607,0.006506,0.002207,0.004834,0.020979,0.034621,0.012343,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-6.scen
0.227004,5,9,22765,68468,12903,12901,0.000787,0.000903,0.014168,0.054925,0.05596,0.18612,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-9.scen
0.018741,52,93,3172,6006,205,146,0.002939,0.002208,0.001248,0.010253,0.01746,0.000407,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-even-22.scen
0.040483,2,3,9721,26835,7449,7448,0.000234,0.000129,0.000856,0.00464,0.004803,0.227679,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-12.scen
0.122003,4,7,18167,52695,8559,8557,0.000346,0.000651,0.007161,0.033571,0.034077,0.153351,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-23.scen
0.027823,1,1,5265,14810,5231,5231,0.000112,0,0,0,0,0.229558,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-12.scen
0.003358,3,5,863,2589,659,659,0.000126,4.6e-05,0.000138,0.000681,0.000908,0.009072,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-6.scen
0.123786,18,35,45021,124104,6091,6067,0.001544,0.004093,0.008816,0.091458,0.094666,0.07235,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-random-1.scen
0.012287,10,19,1883,7116,1215,1213,0.001438,0.000136,0.000787,0.002925,0.005694,0.014063,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-6.scen
0.197688,7,13,29658,64347,8329,8320,0.00056,0.001721,0.01824,0.081111,0.082204,0.125144,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-2.scen
0.092901,4,7,26184,61087,12002,11998,0.000866,0.000435,0.003816,0.024638,0.025559,0.383061,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-18.scen
0.022388,21,41,4119,13732,1380,1374,0.002833,0.000518,0.002624,0.009268,0.015093,0.011523,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-15.scen
0.019711,12,23,3808,13144,2154,2152,0.001838,0.000215,0.001533,0.005913,0.009572,0.027362,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-11.scen
0.142965,9,17,46750,107084,10114,10109,0.001554,0.00114,0.00841,0.066933,0.069209,0.229362,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-21.scen
0.025347,23,45,4028,15028,1339,1336,0.003902,0.000529,0.002973,0.010201,0.018008,0.013442,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-20.scen
0.026812,29,57,4424,15472,1337,1330,0.003315,0.001568,0.003181,0.012599,0.019498,0.009123,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-5.scen
0.166359,38,75,45660,119548,6236,6195,0.005805,0.012724,0.018962,0.115001,0.126051,0.074977,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-18.scen
0.022626,12,23,7186,16689,2449,2431,0.00135,0.000276,0.001959,0.010506,0.013069,0.028334,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-20.scen
0.009042,2,3,1205,2929,902,900,3.2e-05,3.9e-05,0.00027,0.001,0.001052,0.021012,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-3.scen
0.011023,7,13,2317,8210,1774,1774,0.00077,9.5e-05,0.000782,0.002366,0.003793,0.021097,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-6.scen
0.002889,2,3,1150,2270,483,481,3.3e-05,3.3e-05,7e-05,0.000744,0.000802,0.004892,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-even-17.scen
0.271494,15,29,54925,156787,21953,21951,0.005209,0.001973,0.02999,0.098927,0.106465,0.687436,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-3.scen
0.000647,1,1,209,590,199,199,5e-06,0,0,0,0,0.002114,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-6.scen
0.14205,3,5,14625,38492,8718,8716,0.000291,0.000447,0.00649,0.027003,0.027359,0.128382,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-3.scen
0.00068,1,1,237,671,227,227,5e-06,0,0,0,0,0.002294,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-15.scen
0.152478,11,21,31199,73801,14282,14279,0.003149,0.001033,0.014948,0.046629,0.050981,0.608832,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-1.scen
0.047428,7,13,19615,47364,5767,5759,0.000208,0.002364,0.003169,0.031951,0.032805,0.017553,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-2-even-19.scen
0.024664,13,25,6121,19519,2894,2893,0.001469,0.000351,0.002551,0.010195,0.013032,0.031834,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-17.scen
0.006042,10,18,1122,3082,615,610,0.000697,0.000161,0.000746,0.002226,0.003651,0.004872,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-16.scen
0.011849,3,5,2351,6462,1274,1272,7.8e-05,0.00013,0.00055,0.002902,0.003026,0.021451,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-11.scen
0.042711,14,27,11317,30607,4003,4002,0.002711,0.000546,0.003533,0.018075,0.023085,0.049445,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-7.scen
0.110103,30,59,35584,83809,4739,4709,0.003862,0.003209,0.012305,0.074323,0.082029,0.062693,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-5.scen
0.021544,12,23,4486,14583,2623,2620,0.001592,0.000242,0.002014,0.007481,0.010649,0.037515,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-25.scen
0.018974,22,43,4205,11058,910,899,0.002083,0.000853,0.001462,0.010328,0.014677,0.006481,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-7.scen
0.012517,8,15,2372,8068,1731,1729,0.001063,9.3e-05,0.000866,0.00273,0.004732,0.024456,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-20.scen
0.039876,19,37,8689,27140,3657,3654,0.003106,0.000574,0.004509,0.01629,0.022357,0.046364,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-4.scen
0.152174,30,59,38110,102526,6491,6456,0.004342,0.006044,0.016769,0.095547,0.104006,0.102384,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-14.scen
0.387281,2,3,16983,41575,8629,8627,0.000106,0.000355,0.043549,0.070902,0.071142,0.171187,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-random-11.scen
0.093628,77,153,20543,58471,1640,1612,0.009562,0.011964,0.007442,0.062321,0.083229,0.009642,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-15.scen
0.048869,18,35,10598,33168,3967,3965,0.003344,0.000497,0.004578,0.019303,0.0257,0.050213,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-6.scen
0.00368,3,5,1170,2933,614,614,0.000118,5.3e-05,0.000129,0.001055,0.001274,0.009191,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-17.scen
0.331379,50,99,76965,249835,8045,8013,0.007836,0.024104,0.034346,0.254327,0.271138,0.102163,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-4.scen
0.000722,1,1,228,624,218,218,7e-06,0,0,0,0,0.002062,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-11.scen
0.012574,7,13,2963,9029,2017,2013,0.000624,0.000129,0.00099,0.003499,0.004642,0.028341,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-18.scen
0.028741,26,51,4213,16389,1584,1579,0.004302,0.000819,0.003105,0.01131,0.020296,0.013483,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-25.scen
0.558882,36,71,309264,280299,8181,8128,0.005535,0.007429,0.028186,0.488918,0.499903,0.129512,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-random-16.scen
0.06489,7,13,16950,59665,8523,8512,0.000499,0.001754,0.003747,0.034635,0.035588,0.031907,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-2-even-7.scen
0.433421,32,63,93160,235352,18498,18481,0.010312,0.007353,0.068002,0.274122,0.293018,0.695243,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-24.scen
0.031112,31,61,4875,18001,1285,1279,0.004564,0.000858,0.002739,0.014456,0.023694,0.012278,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-3.scen
0.035434,46,91,4997,13281,490,468,0.005737,0.003511,0.002316,0.019246,0.031866,0.00252,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-even-6.scen
0.013213,8,15,4213,10758,1072,1067,0.000387,0.000498,0.000783,0.007483,0.008286,0.009695,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-7.scen
0.104164,20,39,24792,73827,6131,6119,0.003133,0.001648,0.01088,0.052445,0.058205,0.090161,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-24.scen
0.283884,13,25,69080,171482,21274,21262,0.004731,0.002244,0.025064,0.114283,0.120857,0.689376,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-12.scen
0.12674,5,9,37143,66767,16365,16363,0.001565,0.000339,0.006164,0.031063,0.03255,0.534375,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-22.scen
0.052119,1,1,9380,26391,9138,9138,0.000335,0,0,0,0,0.381019,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-23.scen
0.086487,21,41,20828,66518,3982,3964,0.001538,0.004024,0.009552,0.05821,0.061254,0.052722,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-12.scen
0.034667,19,37,14740,29567,1657,1504,0.000841,0.001607,0.00235,0.026929,0.028781,0.012241,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-random-23.scen
0.215643,7,13,50694,134468,10957,10947,0.000634,0.002111,0.015787,0.107697,0.108969,0.147572,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-12.scen
0.012147,17,33,3737,7363,599,564,0.000816,0.001335,0.001028,0.008348,0.010141,0.00267,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-11.scen
0.068917,2,3,13875,34012,6097,6095,8.3e-05,0.000371,0.002142,0.015802,0.015938,0.07751,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-15.scen
0.807836,18,35,137343,487481,29393,29372,0.006191,0.00594,0.069709,0.429112,0.438744,0.442412,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-7.scen
0.815937,22,43,163688,497635,25055,25025,0.006196,0.011308,0.076142,0.477962,0.489309,0.442197,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-14.scen
0.229074,17,33,48329,116024,17025,17007,0.004696,0.002162,0.027592,0.092215,0.099165,0.653673,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-15.scen
0.039568,26,51,6029,22527,2727,2724,0.005251,0.000387,0.004402,0.013814,0.0246,0.035293,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-23.scen
0.067186,37,73,22045,52237,2456,2361,0.003579,0.003466,0.006126,0.049549,0.057146,0.022249,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-random-12.scen
0.007787,5,9,2203,5884,1587,1587,0.000322,0.000126,0.00054,0.002008,0.002585,0.018791,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-1.scen
0.032869,44,87,4469,14681,595,586,0.005496,0.002402,0.002668,0.016643,0.028653,0.002502,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-even-21.scen
0.002414,4,7,558,1698,243,241,0.000157,3.5e-05,0.000152,0.000978,0.001306,0.001017,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-even-20.scen
0.041665,22,43,8296,26168,3485,3472,0.003643,0.000797,0.004699,0.01801,0.025287,0.039118,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-19.scen
0.197425,13,25,37965,97926,17729,17724,0.004062,0.00138,0.020297,0.064138,0.069962,0.688053,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-11.scen
0.0016,1,1,509,1218,496,496,8e-06,0,0,0,0,0.006492,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-4.scen
0.001339,1,1,400,1106,379,379,1.5e-05,0,0,0,0,0.003658,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-15.scen
0.015518,22,43,3579,8411,783,755,0.001645,0.001423,0.001678,0.009002,0.012491,0.003979,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-random-1.scen
0.00509,21,41,735,2018,102,94,0.000938,0.000241,0.000378,0.002376,0.004467,0.000255,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-random-9.scen
1.12359,26,51,537551,237894,27747,27740,0.010173,0.004337,0.068893,0.897217,0.913401,0.771858,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-7.scen
0.009869,5,9,2771,8039,1421,1419,0.000333,0.000149,0.000488,0.003166,0.00377,0.014131,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-even-11.scen
0.074373,15,29,16620,53992,5542,5536,0.002131,0.001172,0.007611,0.035421,0.039061,0.079847,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-1.scen
0.003818,15,29,469,1540,105,98,0.000757,0.000135,0.000292,0.001554,0.003183,0.000256,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-random-18.scen
0.454325,48,95,105740,316035,7440,7395,0.007469,0.040203,0.038644,0.380487,0.397975,0.085205,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-18.scen
0.044777,11,21,9322,30246,4356,4350,0.001084,0.000624,0.004624,0.017669,0.01962,0.06164,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-17.scen
0.097573,11,21,21992,55959,9444,9442,0.001637,0.001232,0.010002,0.036224,0.0389,0.379738,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-17.scen
0.010058,1,1,1453,3827,1443,1443,1.1e-05,0,0,0,0,0.078181,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-6.scen
0.127673,19,37,52006,124843,6553,6531,0.001595,0.004036,0.008151,0.092896,0.09613,0.072919,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-even-20.scen
0.006428,1,1,639,1786,629,629,8e-06,0,0,0,0,0.018447,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-3.scen
0.403519,14,27,101077,248089,14248,14228,0.001769,0.007975,0.038064,0.24261,0.246923,0.221909,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-6.scen
0.027193,26,51,4877,15989,1414,1408,0.003634,0.000978,0.002535,0.012048,0.019573,0.011338,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-17.scen
0.094916,37,73,18593,59546,5230,5218,0.008603,0.001238,0.012162,0.044481,0.062029,0.061666,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-25.scen
0.137991,9,17,24832,66919,14906,14897,0.002577,0.00078,0.011704,0.033788,0.037128,0.613703,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-3.scen
